DHCST|NY|100|00|00|000|00|0212318|1000000US360670001001030|360670001001030|1|2|36|01779796|067|H1|00974132|73000|C5|00979539|99999|99|99999999||||99999|99|99999999|73000|C5|00979539|000100|1|1030|9999|9|99999|99|99999999|999|99999|99|99999999|999999|9|99999|99|99999999|45060|1|532|99999|99999|9|999|99999|Y|N|86302|U|U|24|||||050|||||129|||||000291|A|13204|99999|99999|28590|00701|0|1202636|1030|Block 1030|S||0|0|+43.0689243|-076.1835008|BK||99999
DHCST|NY|100|00|00|000|00|0212319|1000000US360670001001031|360670001001031|1|2|36|01779796|067|H1|00974132|73000|C5|00979539|99999|99|99999999||||99999|99|99999999|73000|C5|00979539|000100|1|1031|9999|9|99999|99|99999999|999|99999|99|99999999|999999|9|99999|99|99999999|45060|1|532|99999|99999|9|999|99999|Y|N|86302|U|U|24|||||050|||||129|||||000291|A|13204|99999|99999|28590|00701|189447|0|1031|Block 1031|S||0|0|+43.0635373|-076.1892603|BK||99999
DHCST|NY|100|00|00|000|00|0212320|1000000US360670001001032|360670001001032|1|2|36|01779796|067|H1|00974132|73000|C5|00979539|99999|99|99999999||||99999|99|99999999|73000|C5|00979539|000100|1|1032|9999|9|99999|99|99999999|999|99999|99|99999999|999999|9|99999|99|99999999|45060|1|532|99999|99999|9|999|99999|Y|N|86302|U|U|24|||||050|||||129|||||000291|A|13204|99999|99999|28590|00701|398741|0|1032|Block 1032|S||0|0|+43.0627828|-076.1800183|BK||99999
DHCST|NY|100|00|00|000|00|0212321|1000000US360670001001033|360670001001033|1|2|36|01779796|067|H1|00974132|73000|C5|00979539|99999|99|99999999||||99999|99|99999999|73000|C5|00979539|000100|1|1033|9999|9|99999|99|99999999|999|99999|99|99999999|999999|9|99999|99|99999999|45060|1|532|99999|99999|9|999|99999|Y|N|86302|U|U|24|||||050|||||129|||||000291|A|13204|99999|99999|28590|00701|69997|0|1033|Block 1033|S||0|0|+43.0610208|-076.1800344|BK||99999
DHCST|NY|100|00|00|000|00|0212322|1000000US360670001001034|360670001001034|1|2|36|01779796|067|H1|00974132|73000|C5|00979539|99999|99|99999999||||99999|99|99999999|73000|C5|00979539|000100|1|1034|9999|9|99999|99|99999999|999|99999|99|99999999|999999|9|99999|99|99999999|45060|1|532|99999|99999|9|999|99999|Y|N|86302|U|U|24|||||050|||||129|||||000291|A|13204|99999|99999|28590|00701|57164|0|1034|Block 1034|S||0|0|+43.0629280|-076.1717516|BK||99999
DHCST|NY|100|00|00|000|00|0212323|1000000US360670001001035|360670001001035|1|2|36|01779796|067|H1|00974132|73000|C5|00979539|99999|99|99999999||||99999|99|99999999|73000|C5|00979539|000100|1|1035|9999|9|99999|99|99999999|999|99999|99|99999999|999999|9|99999|99|99999999|45060|1|532|99999|99999|9|999|99999|Y|N|86302|U|U|24|||||050|||||129|||||000291|A|13204|99999|99999|28590|00701|121742|0|1035|Block 1035|S||0|0|+43.0616303|-076.1734134|BK||99999
DHCST|NY|100|00|00|000|00|0212324|1000000US360670001001036|360670001001036|1|2|36|01779796|067|H1|00974132|73000|C5|00979539|99999|99|99999999||||99999|99|99999999|73000|C5|00979539|000100|1|1036|9999|9|99999|99|99999999|999|99999|99|99999999|999999|9|99999|99|99999999|45060|1|532|99999|99999|9|999|99999|Y|N|86302|U|U|24|||||050|||||129|||||000291|A|13204|99999|99999|28590|00701|162668|0|1036|Block 1036|S||0|0|+43.0596923|-076.1763385|BK||99999
DHCST|NY|100|00|00|000|00|0212325|1000000US360670001001037|360670001001037|1|2|36|01779796|067|H1|00974132|73000|C5|00979539|99999|99|99999999||||99999|99|99999999|73000|C5|00979539|000100|1|1037|9999|9|99999|99|99999999|999|99999|99|99999999|999999|9|99999|99|99999999|45060|1|532|99999|99999|9|999|99999|Y|N|86302|U|U|24|||||050|||||129|||||000291|A|13204|99999|99999|28590|00701|7612|0|1037|Block 1037|S||0|0|+43.0578702|-076.1739948|BK||99999
DHCST|NY|100|00|00|000|00|0212326|1000000US360670001001038|360670001001038|1|2|36|01779796|067|H1|00974132|73000|C5|00979539|99999|99|99999999||||99999|99|99999999|73000|C5|00979539|000100|1|1038|9999|9|99999|99|99999999|999|99999|99|99999999|999999|9|99999|99|99999999|45060|1|532|99999|99999|9|999|99999|Y|N|86302|U|U|24|||||050|||||129|||||000291|A|13204|99999|99999|28590|00701|26128|0|1038|Block 1038|S||39|23|+43.0582189|-076.1727187|BK||99999
DHCST|NY|100|00|00|000|00|0212327|1000000US360670001001039|360670001001039|1|2|36|01779796|067|H1|00974132|73000|C5|00979539|99999|99|99999999||||99999|99|99999999|73000|C5|00979539|000100|1|1039|9999|9|99999|99|99999999|999|99999|99|99999999|999999|9|99999|99|99999999|45060|1|532|99999|99999|9|999|99999|Y|N|86302|U|U|24|||||050|||||129|||||000291|A|13204|99999|99999|28590|00701|35694|0|1039|Block 1039|S||20|5|+43.0595642|-076.1709776|BK||99999
DHCST|NY|100|00|00|000|00|0212328|1000000US360670001001040|360670001001040|1|2|36|01779796|067|H1|00974132|73000|C5|00979539|99999|99|99999999||||99999|99|99999999|73000|C5|00979539|000100|1|1040|9999|9|99999|99|99999999|999|99999|99|99999999|999999|9|99999|99|99999999|45060|1|532|99999|99999|9|999|99999|Y|N|86302|U|U|24|||||050|||||129|||||000291|A|13204|99999|99999|28590|00701|68148|0|1040|Block 1040|S||29|20|+43.0602798|-076.1672487|BK||99999
